PlotID,brown_patch,crown_rust,anthracnose,Survey.Date
fencedID_55,0,0,1,2019-05-31
fencedID_62,0,0,1,2019-05-31
fencedID_63,0,0,1,2019-05-31
fencedID_1,0,0,1,2017-06-21
fencedID_12,0,0,1,2017-06-21
fencedID_13,0,0,1,2017-06-21
fencedID_16,0,0,1,2017-06-21
fencedID_20,0,0,1,2017-06-21
fencedID_29,0,0,1,2017-06-21
fencedID_30,0,0,1,2017-06-21
fencedID_38,0,0,1,2017-06-21
fencedID_44,0,0,1,2017-06-21
fencedID_46,0,0,1,2017-06-21
fencedID_7,0,0,1,2017-06-21
fencedID_23,0,0,1,2017-06-22
fencedID_54,0,0,0,2017-06-22
fencedID_55,0,1,1,2017-06-22
fencedID_62,0,0,1,2017-06-22
fencedID_63,0,0,1,2017-06-22
fencedID_1,1,0,1,2018-06-27
fencedID_12,1,0,1,2018-06-27
fencedID_13,0,0,1,2018-06-27
fencedID_16,0,0,1,2018-06-27
fencedID_20,0,0,1,2018-06-27
fencedID_23,0,0,1,2018-06-27
fencedID_29,0,0,1,2018-06-27
fencedID_30,0,0,1,2018-06-27
fencedID_7,0,0,1,2018-06-27
fencedID_1,0,0,1,2019-06-27
fencedID_7,0,0,1,2019-06-27
fencedID_38,1,0,1,2018-06-28
fencedID_44,0,0,1,2018-06-28
fencedID_12,0,0,1,2019-06-28
fencedID_13,0,0,1,2019-06-28
fencedID_16,0,0,0,2019-06-28
fencedID_20,0,0,1,2019-06-28
fencedID_23,0,0,1,2019-06-28
fencedID_29,0,0,1,2019-06-28
fencedID_30,0,0,1,2019-06-28
fencedID_38,0,0,1,2019-06-28
fencedID_44,0,0,1,2019-06-28
fencedID_46,0,0,1,2019-06-28
fencedID_46,0,0,1,2018-06-29
fencedID_54,0,0,1,2018-06-29
fencedID_55,0,0,1,2018-06-29
fencedID_62,0,0,1,2018-06-29
fencedID_63,0,0,1,2018-06-29
fencedID_54,0,0,1,2019-07-01
fencedID_55,0,0,1,2019-07-01
fencedID_62,0,0,1,2019-07-01
fencedID_63,0,0,1,2019-07-01
fencedID_1,1,0,1,2018-07-25
fencedID_12,0,0,1,2018-07-25
fencedID_13,0,0,1,2018-07-25
fencedID_16,0,0,1,2018-07-25
fencedID_20,0,0,1,2018-07-25
fencedID_23,0,0,1,2018-07-25
fencedID_29,1,0,1,2018-07-25
fencedID_30,0,1,1,2018-07-25
fencedID_38,0,0,1,2018-07-25
fencedID_7,0,0,1,2018-07-25
fencedID_44,0,0,1,2018-07-26
fencedID_46,0,0,1,2018-07-26
fencedID_54,0,0,1,2018-07-26
fencedID_55,1,0,1,2018-07-26
fencedID_62,0,0,1,2018-07-26
fencedID_63,0,0,1,2018-07-26
fencedID_1,1,1,1,2017-07-27
fencedID_13,0,1,0,2017-07-27
fencedID_20,1,1,1,2017-07-27
fencedID_23,1,0,1,2017-07-27
fencedID_38,1,0,1,2017-07-27
fencedID_54,0,1,1,2017-07-27
fencedID_55,0,1,1,2017-07-27
fencedID_62,0,0,1,2017-07-27
fencedID_63,1,1,1,2017-07-27
fencedID_7,1,0,1,2017-07-27
fencedID_12,0,0,1,2017-07-28
fencedID_16,0,1,1,2017-07-28
fencedID_29,0,0,1,2017-07-28
fencedID_30,0,0,1,2017-07-28
fencedID_44,0,0,1,2017-07-28
fencedID_46,0,0,1,2017-07-28
fencedID_1,0,0,1,2019-08-01
fencedID_12,0,0,1,2019-08-01
fencedID_13,0,0,1,2019-08-01
fencedID_16,0,0,0,2019-08-01
fencedID_20,0,0,1,2019-08-01
fencedID_23,0,0,1,2019-08-01
fencedID_29,0,0,1,2019-08-01
fencedID_30,0,0,1,2019-08-01
fencedID_7,1,0,0,2019-08-01
fencedID_38,0,0,1,2019-08-02
fencedID_44,0,0,1,2019-08-02
fencedID_46,0,0,1,2019-08-02
fencedID_54,0,0,1,2019-08-02
fencedID_55,0,0,1,2019-08-02
fencedID_62,0,0,1,2019-08-02
fencedID_63,0,0,1,2019-08-02
fencedID_1,1,1,1,2018-08-28
fencedID_12,0,0,1,2018-08-28
fencedID_13,0,1,1,2018-08-29
fencedID_16,1,0,1,2018-08-29
fencedID_20,1,0,1,2018-08-29
fencedID_23,1,0,1,2018-08-29
fencedID_29,1,1,1,2018-08-29
fencedID_30,1,1,1,2018-08-29
fencedID_38,0,0,1,2018-08-29
fencedID_7,0,0,1,2018-08-29
fencedID_1,1,1,1,2017-08-30
fencedID_12,0,0,1,2017-08-30
fencedID_13,0,1,0,2017-08-30
fencedID_16,1,1,1,2017-08-30
fencedID_20,1,0,0,2017-08-30
fencedID_23,1,0,1,2017-08-30
fencedID_29,1,0,1,2017-08-30
fencedID_30,1,0,1,2017-08-30
fencedID_38,1,0,1,2017-08-30
fencedID_44,0,0,1,2017-08-30
fencedID_46,1,0,1,2017-08-30
fencedID_54,1,1,1,2017-08-30
fencedID_55,0,1,1,2017-08-30
fencedID_62,1,0,1,2017-08-30
fencedID_63,1,1,1,2017-08-30
fencedID_7,0,0,1,2017-08-30
fencedID_44,1,1,1,2018-08-30
fencedID_46,0,1,1,2018-08-30
fencedID_54,0,1,1,2018-08-30
fencedID_55,1,1,1,2018-08-30
fencedID_62,0,1,1,2018-08-30
fencedID_63,0,1,1,2018-08-30
fencedID_1,0,1,1,2019-09-25
fencedID_12,0,0,1,2019-09-25
fencedID_13,0,0,1,2019-09-25
fencedID_16,0,0,1,2019-09-25
fencedID_20,0,0,1,2019-09-25
fencedID_23,0,0,1,2019-09-25
fencedID_29,0,1,1,2019-09-25
fencedID_30,0,0,1,2019-09-25
fencedID_38,0,0,1,2019-09-25
fencedID_44,0,0,0,2019-09-25
fencedID_46,0,1,1,2019-09-25
fencedID_7,0,0,1,2019-09-25
fencedID_1,0,1,1,2018-09-26
fencedID_12,0,1,1,2018-09-26
fencedID_13,0,1,1,2018-09-26
fencedID_16,0,1,1,2018-09-26
fencedID_7,0,1,1,2018-09-26
fencedID_54,0,1,1,2019-09-26
fencedID_55,1,1,1,2019-09-26
fencedID_62,0,0,1,2019-09-26
fencedID_63,0,0,1,2019-09-26
fencedID_1,1,1,1,2017-09-27
fencedID_7,0,1,1,2017-09-27
fencedID_20,0,1,1,2018-09-27
fencedID_23,0,1,1,2018-09-27
fencedID_29,0,1,1,2018-09-27
fencedID_30,0,1,1,2018-09-27
fencedID_38,0,1,1,2018-09-27
fencedID_44,0,1,1,2018-09-27
fencedID_46,1,0,1,2018-09-27
fencedID_12,0,0,1,2017-09-28
fencedID_13,0,1,1,2017-09-28
fencedID_16,0,0,1,2017-09-28
fencedID_20,1,1,0,2017-09-28
fencedID_23,1,1,1,2017-09-28
fencedID_29,1,1,1,2017-09-28
fencedID_30,1,0,1,2017-09-28
fencedID_38,0,0,1,2017-09-28
fencedID_44,0,0,1,2017-09-28
fencedID_46,0,0,1,2017-09-28
fencedID_54,0,1,1,2017-09-28
fencedID_55,0,1,1,2017-09-28
fencedID_62,0,1,1,2017-09-28
fencedID_63,0,1,1,2017-09-28
fencedID_54,0,1,1,2018-09-28
fencedID_55,0,1,1,2018-09-28
fencedID_62,0,1,1,2018-09-28
fencedID_63,0,1,1,2018-09-28
fencedID_1,1,0,0,2019-09-09
fencedID_12,0,0,1,2019-09-09
fencedID_13,0,0,1,2019-09-09
fencedID_16,1,0,1,2019-09-09
fencedID_20,0,1,1,2019-09-09
fencedID_23,0,1,1,2019-09-09
fencedID_29,1,0,1,2019-09-09
fencedID_30,0,0,1,2019-09-09
fencedID_38,0,0,1,2019-09-09
fencedID_44,0,0,0,2019-09-09
fencedID_46,0,0,1,2019-09-09
fencedID_54,0,0,1,2019-09-09
fencedID_55,0,1,1,2019-09-09
fencedID_62,0,0,1,2019-09-09
fencedID_63,0,0,1,2019-09-09
fencedID_7,0,0,1,2019-09-09
fencedID_1,0,0,0,2020-01-03
fencedID_12,0,0,0,2020-01-03
fencedID_13,0,0,0,2020-01-03
fencedID_16,0,0,0,2020-01-03
fencedID_20,0,0,0,2020-01-03
fencedID_23,0,0,0,2020-01-03
fencedID_29,0,0,0,2020-01-03
fencedID_30,0,0,0,2020-01-03
fencedID_38,0,0,0,2020-01-03
fencedID_44,0,0,0,2020-01-03
fencedID_46,0,0,0,2020-01-03
fencedID_54,0,0,0,2020-01-03
fencedID_55,0,0,0,2020-01-03
fencedID_62,0,0,0,2020-01-03
fencedID_63,0,0,0,2020-01-03
fencedID_7,0,0,0,2020-01-03
fencedID_1,0,0,0,2019-01-30
fencedID_12,0,0,0,2019-01-30
fencedID_13,0,0,0,2019-01-30
fencedID_16,0,0,0,2019-01-30
fencedID_20,0,0,0,2019-01-30
fencedID_23,0,0,1,2019-01-30
fencedID_29,0,0,1,2019-01-30
fencedID_30,0,0,0,2019-01-30
fencedID_7,0,0,0,2019-01-30
fencedID_1,0,0,1,2018-01-31
fencedID_12,1,0,1,2018-01-31
fencedID_13,0,0,0,2018-01-31
fencedID_16,0,0,1,2018-01-31
fencedID_20,0,0,1,2018-01-31
fencedID_23,0,0,0,2018-01-31
fencedID_7,0,0,1,2018-01-31
fencedID_38,0,0,0,2019-01-31
fencedID_44,0,0,0,2019-01-31
fencedID_46,0,0,0,2019-01-31
fencedID_54,0,0,0,2019-01-31
fencedID_55,0,0,1,2019-01-31
fencedID_62,0,0,0,2019-01-31
fencedID_63,0,0,0,2019-01-31
fencedID_1,0,1,1,2018-10-24
fencedID_12,0,1,1,2018-10-24
fencedID_13,0,1,1,2018-10-24
fencedID_16,0,1,1,2018-10-24
fencedID_23,0,1,1,2018-10-24
fencedID_29,0,1,1,2018-10-24
fencedID_30,0,0,1,2018-10-24
fencedID_7,0,1,1,2018-10-24
fencedID_1,0,1,1,2017-10-25
fencedID_12,0,0,1,2017-10-25
fencedID_13,1,1,1,2017-10-25
fencedID_7,1,1,1,2017-10-25
fencedID_20,0,1,1,2018-10-25
fencedID_38,0,1,1,2018-10-25
fencedID_44,0,1,1,2018-10-25
fencedID_20,1,0,1,2017-10-26
fencedID_23,0,1,1,2017-10-26
fencedID_29,0,1,1,2017-10-26
fencedID_30,1,1,1,2017-10-26
fencedID_46,0,1,1,2017-10-26
fencedID_54,0,0,1,2017-10-26
fencedID_55,1,0,1,2017-10-26
fencedID_62,0,1,1,2017-10-26
fencedID_63,1,0,1,2017-10-26
fencedID_46,1,1,1,2018-10-26
fencedID_16,0,1,1,2017-10-27
fencedID_38,0,1,1,2017-10-27
fencedID_44,1,0,1,2017-10-27
fencedID_54,0,1,1,2018-10-29
fencedID_55,0,0,1,2018-10-29
fencedID_62,0,1,1,2018-10-29
fencedID_63,0,1,1,2018-10-29
fencedID_1,0,0,1,2019-10-29
fencedID_12,0,0,1,2019-10-29
fencedID_13,0,0,1,2019-10-29
fencedID_16,0,0,1,2019-10-29
fencedID_20,1,0,1,2019-10-29
fencedID_23,1,0,1,2019-10-29
fencedID_29,0,0,1,2019-10-29
fencedID_30,0,0,1,2019-10-29
fencedID_38,0,0,1,2019-10-29
fencedID_44,0,0,1,2019-10-29
fencedID_46,0,0,1,2019-10-29
fencedID_54,0,0,1,2019-10-29
fencedID_55,0,0,0,2019-10-29
fencedID_7,0,0,1,2019-10-29
fencedID_62,0,0,1,2019-10-30
fencedID_63,0,0,1,2019-10-30
fencedID_1,0,1,1,2018-11-27
fencedID_12,0,0,0,2018-11-27
fencedID_13,0,0,0,2018-11-27
fencedID_16,0,0,1,2018-11-27
fencedID_20,0,0,1,2018-11-27
fencedID_23,0,0,1,2018-11-27
fencedID_29,0,0,0,2018-11-27
fencedID_30,0,0,0,2018-11-27
fencedID_7,0,0,0,2018-11-27
fencedID_38,0,0,0,2018-11-28
fencedID_44,0,0,0,2018-11-28
fencedID_46,0,0,0,2018-11-28
fencedID_54,0,0,0,2018-11-28
fencedID_55,0,0,0,2018-11-28
fencedID_62,0,0,0,2018-11-28
fencedID_63,0,0,1,2018-11-28
fencedID_1,0,1,1,2017-11-29
fencedID_12,0,1,1,2017-11-30
fencedID_13,0,0,1,2017-11-30
fencedID_16,0,1,1,2017-11-30
fencedID_20,0,0,1,2017-11-30
fencedID_23,0,1,1,2017-11-30
fencedID_29,0,0,1,2017-11-30
fencedID_30,0,0,1,2017-11-30
fencedID_38,0,0,1,2017-11-30
fencedID_44,0,1,1,2017-11-30
fencedID_46,1,0,1,2017-11-30
fencedID_54,1,0,1,2017-11-30
fencedID_55,1,0,1,2017-11-30
fencedID_7,0,1,1,2017-11-30
fencedID_62,0,0,0,2017-12-01
fencedID_63,0,0,1,2017-12-01
fencedID_38,0,0,1,2018-12-17
fencedID_44,0,0,0,2018-12-17
fencedID_46,0,0,0,2018-12-17
fencedID_54,0,0,1,2018-12-17
fencedID_55,0,1,1,2018-12-17
fencedID_62,0,0,0,2018-12-17
fencedID_63,0,0,0,2018-12-17
fencedID_1,0,0,0,2018-12-18
fencedID_12,0,0,0,2018-12-18
fencedID_13,0,0,0,2018-12-18
fencedID_16,0,0,0,2018-12-18
fencedID_20,0,0,0,2018-12-18
fencedID_23,0,0,0,2018-12-18
fencedID_29,0,0,0,2018-12-18
fencedID_30,0,0,0,2018-12-18
fencedID_7,0,0,0,2018-12-18
fencedID_1,0,0,0,2019-12-03
fencedID_12,0,0,0,2019-12-03
fencedID_13,0,0,0,2019-12-03
fencedID_16,0,0,0,2019-12-03
fencedID_20,0,0,0,2019-12-03
fencedID_23,0,0,1,2019-12-03
fencedID_29,0,0,0,2019-12-03
fencedID_30,0,0,1,2019-12-03
fencedID_38,0,0,0,2019-12-03
fencedID_44,0,0,1,2019-12-03
fencedID_46,0,0,0,2019-12-03
fencedID_54,0,0,0,2019-12-03
fencedID_55,0,0,0,2019-12-03
fencedID_62,0,0,0,2019-12-03
fencedID_63,0,0,0,2019-12-03
fencedID_7,0,0,0,2019-12-03
fencedID_29,0,0,1,2018-02-01
fencedID_30,0,0,1,2018-02-01
fencedID_38,0,0,1,2018-02-01
fencedID_44,0,0,1,2018-02-01
fencedID_46,0,0,1,2018-02-01
fencedID_54,0,0,1,2018-02-01
fencedID_55,0,0,0,2018-02-01
fencedID_62,0,0,1,2018-02-01
fencedID_63,0,0,0,2018-02-01
fencedID_1,0,0,0,2019-02-25
fencedID_12,0,0,0,2019-02-25
fencedID_13,0,0,0,2019-02-25
fencedID_16,0,0,0,2019-02-25
fencedID_20,1,0,1,2019-02-25
fencedID_23,0,0,1,2019-02-25
fencedID_29,0,0,0,2019-02-25
fencedID_30,0,0,1,2019-02-25
fencedID_7,0,0,0,2019-02-25
fencedID_38,0,0,0,2019-02-26
fencedID_44,0,0,1,2019-02-26
fencedID_46,0,0,0,2019-02-26
fencedID_54,0,0,0,2019-02-26
fencedID_55,0,0,0,2019-02-26
fencedID_62,1,0,0,2019-02-26
fencedID_63,0,0,0,2019-02-26
fencedID_1,0,0,1,2018-02-27
fencedID_12,0,0,1,2018-02-27
fencedID_13,0,0,0,2018-02-27
fencedID_16,0,0,1,2018-02-27
fencedID_7,0,0,1,2018-02-27
fencedID_20,0,0,1,2018-02-28
fencedID_23,0,0,1,2018-02-28
fencedID_29,0,0,1,2018-02-28
fencedID_30,0,0,1,2018-02-28
fencedID_38,0,0,1,2018-02-28
fencedID_44,0,0,1,2018-03-01
fencedID_46,0,0,1,2018-03-01
fencedID_54,0,0,1,2018-03-01
fencedID_55,0,0,1,2018-03-01
fencedID_62,0,0,1,2018-03-01
fencedID_63,0,0,1,2018-03-01
fencedID_1,0,0,0,2019-03-27
fencedID_12,0,0,1,2019-03-27
fencedID_13,0,0,0,2019-03-27
fencedID_16,0,0,0,2019-03-27
fencedID_20,0,0,0,2019-03-27
fencedID_23,0,0,0,2019-03-27
fencedID_29,0,0,0,2019-03-27
fencedID_30,0,0,0,2019-03-27
fencedID_7,0,0,1,2019-03-27
fencedID_1,0,0,1,2018-03-28
fencedID_12,0,0,1,2018-03-28
fencedID_13,0,0,0,2018-03-28
fencedID_16,0,0,0,2018-03-28
fencedID_20,0,0,0,2018-03-28
fencedID_23,0,0,0,2018-03-28
fencedID_29,0,0,0,2018-03-28
fencedID_30,0,0,0,2018-03-28
fencedID_38,0,0,0,2018-03-28
fencedID_7,0,0,1,2018-03-28
fencedID_38,0,0,1,2019-03-28
fencedID_44,0,0,0,2019-03-28
fencedID_46,0,0,0,2019-03-28
fencedID_54,0,0,0,2019-03-28
fencedID_55,0,0,0,2019-03-28
fencedID_62,0,0,0,2019-03-28
fencedID_63,0,0,0,2019-03-28
fencedID_44,0,0,0,2018-03-29
fencedID_46,0,0,0,2018-03-29
fencedID_54,0,0,0,2018-03-29
fencedID_55,0,0,0,2018-03-29
fencedID_62,0,0,0,2018-03-29
fencedID_63,0,0,1,2018-03-29
fencedID_1,0,0,1,2018-04-25
fencedID_12,0,0,0,2018-04-25
fencedID_7,0,0,1,2018-04-25
fencedID_1,0,0,0,2019-04-25
fencedID_12,0,0,1,2019-04-25
fencedID_13,0,0,1,2019-04-25
fencedID_16,0,0,1,2019-04-25
fencedID_20,0,0,1,2019-04-25
fencedID_23,1,0,1,2019-04-25
fencedID_29,0,0,1,2019-04-25
fencedID_30,0,0,1,2019-04-25
fencedID_7,0,0,1,2019-04-25
fencedID_13,0,0,1,2018-04-26
fencedID_16,0,0,1,2018-04-26
fencedID_20,0,0,1,2018-04-26
fencedID_23,0,0,1,2018-04-26
fencedID_29,0,0,1,2018-04-26
fencedID_30,1,0,1,2018-04-26
fencedID_38,0,0,0,2019-04-26
fencedID_44,0,0,0,2019-04-26
fencedID_46,0,0,1,2019-04-26
fencedID_54,0,0,1,2019-04-26
fencedID_55,0,0,1,2019-04-26
fencedID_62,0,0,0,2019-04-26
fencedID_63,0,0,0,2019-04-26
fencedID_38,0,0,1,2018-04-27
fencedID_44,0,0,1,2018-04-27
fencedID_46,0,0,1,2018-04-27
fencedID_54,0,0,1,2018-04-27
fencedID_55,0,0,1,2018-04-27
fencedID_62,0,0,1,2018-04-27
fencedID_63,0,0,1,2018-04-27
fencedID_1,0,0,1,2017-05-24
fencedID_12,0,0,1,2017-05-24
fencedID_13,0,0,1,2017-05-24
fencedID_16,0,0,1,2017-05-24
fencedID_20,0,0,1,2017-05-24
fencedID_7,0,0,1,2017-05-24
fencedID_23,0,0,1,2017-05-26
fencedID_29,0,0,1,2017-05-26
fencedID_30,0,0,1,2017-05-26
fencedID_38,0,0,1,2017-05-26
fencedID_44,0,0,1,2017-05-26
fencedID_46,0,0,1,2017-05-26
fencedID_54,0,0,1,2017-05-26
fencedID_55,0,0,1,2017-05-26
fencedID_62,0,0,1,2017-05-26
fencedID_63,0,0,1,2017-05-26
fencedID_1,1,0,1,2018-05-29
fencedID_12,0,0,1,2018-05-29
fencedID_13,0,0,1,2018-05-29
fencedID_16,0,0,1,2018-05-29
fencedID_20,0,0,1,2018-05-29
fencedID_23,0,0,1,2018-05-29
fencedID_7,0,0,1,2018-05-29
fencedID_29,0,0,1,2018-05-30
fencedID_30,0,0,1,2018-05-30
fencedID_38,1,0,1,2018-05-30
fencedID_44,0,0,1,2018-05-30
fencedID_46,0,0,1,2018-05-30
fencedID_54,0,0,1,2018-05-30
fencedID_55,0,0,1,2018-05-30
fencedID_62,0,0,1,2018-05-30
fencedID_63,0,0,1,2018-05-30
fencedID_1,0,0,1,2019-05-30
fencedID_12,0,0,1,2019-05-30
fencedID_13,0,0,1,2019-05-30
fencedID_16,0,0,1,2019-05-30
fencedID_20,0,0,1,2019-05-30
fencedID_23,0,0,1,2019-05-30
fencedID_29,0,0,1,2019-05-30
fencedID_30,0,0,1,2019-05-30
fencedID_7,0,0,1,2019-05-30
fencedID_38,0,0,1,2019-05-31
fencedID_44,0,0,1,2019-05-31
fencedID_46,0,0,1,2019-05-31
fencedID_54,0,0,1,2019-05-31
fencedID_55,0,0,1,2019-05-31
fencedID_62,0,0,1,2019-05-31
fencedID_63,0,0,1,2019-05-31
fencedID_1,0,0,1,2017-06-21
fencedID_12,0,0,1,2017-06-21
fencedID_13,0,0,1,2017-06-21
fencedID_16,1,0,1,2017-06-21
fencedID_20,1,0,1,2017-06-21
fencedID_29,0,0,1,2017-06-21
fencedID_30,0,0,1,2017-06-21
fencedID_38,0,0,1,2017-06-21
fencedID_44,0,0,1,2017-06-21
fencedID_46,0,0,1,2017-06-21
fencedID_7,1,0,0,2017-06-21
fencedID_23,0,0,1,2017-06-22
fencedID_54,0,1,1,2017-06-22
fencedID_55,0,1,1,2017-06-22
fencedID_62,0,0,1,2017-06-22
fencedID_63,0,0,1,2017-06-22
fencedID_1,0,0,1,2018-06-27
fencedID_12,0,0,1,2018-06-27
fencedID_13,0,0,1,2018-06-27
fencedID_16,0,0,1,2018-06-27
fencedID_20,0,0,1,2018-06-27
fencedID_23,0,0,1,2018-06-27
fencedID_29,0,0,1,2018-06-27
fencedID_30,0,0,1,2018-06-27
fencedID_7,0,0,1,2018-06-27
fencedID_1,0,0,1,2019-06-27
fencedID_7,0,0,1,2019-06-27
fencedID_38,0,1,1,2018-06-28
fencedID_44,0,0,1,2018-06-28
fencedID_12,0,0,1,2019-06-28
fencedID_13,0,0,1,2019-06-28
fencedID_16,0,0,1,2019-06-28
fencedID_20,0,0,1,2019-06-28
fencedID_23,0,0,1,2019-06-28
fencedID_29,0,0,1,2019-06-28
fencedID_30,0,0,1,2019-06-28
fencedID_38,0,0,1,2019-06-28
fencedID_44,0,0,1,2019-06-28
fencedID_46,0,0,1,2019-06-28
fencedID_46,0,0,1,2018-06-29
fencedID_54,0,0,1,2018-06-29
fencedID_55,0,0,1,2018-06-29
fencedID_62,1,0,1,2018-06-29
fencedID_63,0,0,1,2018-06-29
fencedID_54,0,0,1,2019-07-01
fencedID_55,0,0,1,2019-07-01
fencedID_62,0,0,1,2019-07-01
fencedID_63,0,0,1,2019-07-01
fencedID_1,0,0,1,2018-07-25
fencedID_12,0,0,1,2018-07-25
fencedID_13,0,0,1,2018-07-25
fencedID_16,1,0,1,2018-07-25
fencedID_20,1,0,1,2018-07-25
fencedID_23,1,0,1,2018-07-25
fencedID_29,0,0,1,2018-07-25
fencedID_30,0,1,1,2018-07-25
fencedID_38,0,0,1,2018-07-25
fencedID_7,0,0,1,2018-07-25
fencedID_44,0,0,1,2018-07-26
fencedID_46,0,0,1,2018-07-26
fencedID_54,0,0,1,2018-07-26
fencedID_55,0,0,1,2018-07-26
fencedID_62,0,0,1,2018-07-26
fencedID_63,0,0,1,2018-07-26
fencedID_1,1,0,1,2017-07-27
fencedID_13,1,1,0,2017-07-27
fencedID_20,1,1,0,2017-07-27
fencedID_23,1,1,0,2017-07-27
fencedID_38,0,0,1,2017-07-27
fencedID_54,0,0,1,2017-07-27
fencedID_55,0,0,1,2017-07-27
fencedID_62,0,1,1,2017-07-27
fencedID_63,0,0,1,2017-07-27
fencedID_7,0,0,1,2017-07-27
fencedID_12,0,1,1,2017-07-28
fencedID_16,1,0,1,2017-07-28
fencedID_29,0,0,1,2017-07-28
fencedID_30,1,0,1,2017-07-28
fencedID_44,0,0,1,2017-07-28
fencedID_46,0,0,1,2017-07-28
fencedID_1,1,0,0,2019-08-01
fencedID_12,0,0,1,2019-08-01
fencedID_13,0,0,1,2019-08-01
fencedID_16,0,0,0,2019-08-01
fencedID_20,0,0,1,2019-08-01
fencedID_23,0,0,1,2019-08-01
fencedID_29,1,0,1,2019-08-01
fencedID_30,0,0,1,2019-08-01
fencedID_7,1,0,1,2019-08-01
fencedID_38,0,0,1,2019-08-02
fencedID_44,0,0,1,2019-08-02
fencedID_46,0,0,1,2019-08-02
fencedID_54,0,0,1,2019-08-02
fencedID_55,0,0,1,2019-08-02
fencedID_62,0,0,1,2019-08-02
fencedID_63,0,0,1,2019-08-02
fencedID_1,0,0,1,2018-08-28
fencedID_12,0,0,1,2018-08-28
fencedID_13,0,1,1,2018-08-29
fencedID_16,1,1,1,2018-08-29
fencedID_20,0,0,1,2018-08-29
fencedID_23,1,1,1,2018-08-29
fencedID_29,1,1,1,2018-08-29
fencedID_30,1,1,1,2018-08-29
fencedID_38,0,0,1,2018-08-29
fencedID_7,1,1,1,2018-08-29
fencedID_1,1,0,1,2017-08-30
fencedID_12,1,0,1,2017-08-30
fencedID_13,1,1,1,2017-08-30
fencedID_16,0,1,1,2017-08-30
fencedID_20,0,1,1,2017-08-30
fencedID_23,0,1,1,2017-08-30
fencedID_29,0,0,1,2017-08-30
fencedID_30,1,0,1,2017-08-30
fencedID_38,1,0,1,2017-08-30
fencedID_44,0,1,1,2017-08-30
fencedID_46,0,0,1,2017-08-30
fencedID_54,0,0,1,2017-08-30
fencedID_55,0,0,1,2017-08-30
fencedID_62,0,1,1,2017-08-30
fencedID_63,1,1,1,2017-08-30
fencedID_7,1,0,0,2017-08-30
fencedID_44,0,0,1,2018-08-30
fencedID_46,0,1,1,2018-08-30
fencedID_54,0,0,1,2018-08-30
fencedID_55,0,0,1,2018-08-30
fencedID_62,0,1,1,2018-08-30
fencedID_63,0,1,1,2018-08-30
fencedID_1,0,0,1,2019-09-25
fencedID_12,0,0,1,2019-09-25
fencedID_13,0,0,1,2019-09-25
fencedID_16,0,0,1,2019-09-25
fencedID_20,0,0,1,2019-09-25
fencedID_23,0,0,1,2019-09-25
fencedID_29,0,0,1,2019-09-25
fencedID_30,0,1,1,2019-09-25
fencedID_38,0,0,1,2019-09-25
fencedID_44,0,0,1,2019-09-25
fencedID_46,0,1,1,2019-09-25
fencedID_7,0,0,0,2019-09-25
fencedID_1,0,1,1,2018-09-26
fencedID_12,0,1,1,2018-09-26
fencedID_13,0,0,1,2018-09-26
fencedID_16,0,1,1,2018-09-26
fencedID_7,0,1,1,2018-09-26
fencedID_54,0,1,1,2019-09-26
fencedID_55,0,1,1,2019-09-26
fencedID_62,0,1,1,2019-09-26
fencedID_63,0,0,1,2019-09-26
fencedID_1,0,1,1,2017-09-27
fencedID_7,0,0,1,2017-09-27
fencedID_20,0,1,1,2018-09-27
fencedID_23,0,1,1,2018-09-27
fencedID_29,0,1,1,2018-09-27
fencedID_30,0,1,1,2018-09-27
fencedID_38,0,1,1,2018-09-27
fencedID_44,0,1,1,2018-09-27
fencedID_46,1,1,1,2018-09-27
fencedID_12,0,1,1,2017-09-28
fencedID_13,0,1,1,2017-09-28
fencedID_16,1,0,1,2017-09-28
fencedID_20,1,1,1,2017-09-28
fencedID_23,1,0,1,2017-09-28
fencedID_29,1,1,0,2017-09-28
fencedID_30,0,1,1,2017-09-28
fencedID_38,0,0,1,2017-09-28
fencedID_44,0,0,1,2017-09-28
fencedID_46,0,0,1,2017-09-28
fencedID_54,1,1,1,2017-09-28
fencedID_55,0,0,1,2017-09-28
fencedID_62,1,1,0,2017-09-28
fencedID_63,0,0,1,2017-09-28
fencedID_54,0,0,1,2018-09-28
fencedID_55,0,1,1,2018-09-28
fencedID_62,0,1,1,2018-09-28
fencedID_63,0,1,1,2018-09-28
fencedID_1,1,0,1,2019-09-09
fencedID_12,0,0,1,2019-09-09
fencedID_13,0,0,1,2019-09-09
fencedID_16,1,1,1,2019-09-09
fencedID_20,0,1,1,2019-09-09
fencedID_23,0,0,1,2019-09-09
fencedID_29,0,1,1,2019-09-09
fencedID_30,0,0,1,2019-09-09
fencedID_38,0,0,1,2019-09-09
fencedID_44,0,0,0,2019-09-09
fencedID_46,0,1,1,2019-09-09
fencedID_54,0,0,1,2019-09-09
fencedID_55,1,0,0,2019-09-09
fencedID_62,0,0,1,2019-09-09
fencedID_63,0,0,1,2019-09-09
fencedID_7,0,1,0,2019-09-09
fencedID_1,0,0,0,2020-01-03
fencedID_12,0,0,0,2020-01-03
fencedID_13,0,0,0,2020-01-03
fencedID_16,0,0,0,2020-01-03
fencedID_20,0,0,0,2020-01-03
fencedID_23,0,0,0,2020-01-03
fencedID_29,0,0,0,2020-01-03
